Weight,Height,BMI,Age,BMIcase,Exercise Intensity,Gym Exercise,Home Exercise,BMIcase_encoded
91.05956263,1.775995444,28.86967303,65,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
57.65737312,1.783162163,18.13314655,45,mild thinness,3,Squat with Dumbbells; Leg Curl Machine; Shoulder Press Machine,Step-ups on Chair; Wall Sit Hold; Dumbbell Bent-over Rows,0
97.04670832,1.811989596,29.55761648,30,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
92.79997655,1.757440359,30.04600086,31,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
80.24174638,1.547004593,33.52873481,30,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
70.93988048,1.59518086,27.87857636,49,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
57.94280504,1.393265009,29.84915597,41,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
72.12779866,1.580847733,28.86174573,52,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
66.43366918,1.63733406,24.7807044,26,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
88.8028252,1.637682509,33.11062368,55,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
86.56139009,1.691539329,30.25241312,60,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
70.49933992,1.624531919,26.71336223,58,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
98.39698493,1.74050736,32.4810502,55,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
99.77475435,1.742237679,32.87046617,64,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
50.45648691,1.787098253,15.79865621,60,sever thinness,1,"Light Weight Training (Squats, Deadlifts); Yoga or Pilates ; Light Cycling",Bodyweight Squats; Wall Push-Ups or Knee Push-Ups; Gentle Yoga or Stretching (Sun Salutations),5
73.21663233,1.548117778,30.54933446,30,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
85.39248198,1.642278065,31.66111841,48,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
87.95062444,1.728958757,29.42182851,19,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
86.26908582,1.745543485,28.31351909,30,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
58.23650775,1.657885861,21.18780992,46,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
96.77201721,1.760362637,31.22809627,40,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
55.24788431,1.661767673,20.00668062,56,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
76.23028949,1.624902803,28.87172905,18,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
57.95638295,1.480872549,26.42809798,42,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
85.4190806,1.809420071,26.09012054,27,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
62.98669251,1.501249815,27.9474939,53,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
50.12437749,1.397310639,25.67219841,19,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
81.00343741,1.761068709,26.11865733,18,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
60.11459661,1.627725472,22.6891182,26,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
105.0229079,1.761707306,33.83892269,30,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
91.67026245,1.758794534,29.63454477,51,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
101.8590447,1.72633262,34.17831475,61,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
84.33634397,1.565461023,34.41361153,47,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
108.2286281,1.760448749,34.9217003,49,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
86.66827296,1.576358354,34.87789268,39,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
67.66581383,1.823454735,20.35069922,58,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
105.9107464,1.79602295,32.83343078,45,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
64.65673891,1.537573966,27.34901959,58,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
94.83560757,1.694220196,33.03936729,33,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
74.20840833,1.78577882,23.2700749,39,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
97.81474487,1.75164422,31.8795752,56,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
84.75236149,1.775104159,26.89701745,52,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
81.33547288,1.667971718,29.23496856,18,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
82.84885504,1.553311451,34.33755937,60,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
77.32662703,1.70001837,26.75604011,37,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
73.69568961,1.802116695,22.69218248,23,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
91.45244878,1.734400548,30.4016066,21,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
88.80767132,1.597476574,34.80017966,37,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
78.49999799,1.509585059,34.44724297,56,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
84.16366435,1.773194583,26.76774855,32,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
61.85454014,1.785988994,19.39161704,28,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
80.23977947,1.623567774,30.44029672,19,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
86.40111228,1.800999332,26.6374244,51,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
109.4857658,1.816848847,33.16805961,43,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
70.91545392,1.738683231,23.45848473,32,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
101.3739463,1.822132834,30.53277554,25,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
76.62381246,1.589855392,30.31436733,25,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
105.2336184,1.805351563,32.28724067,60,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
81.25445693,1.828984828,24.28997044,54,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
101.31946,1.759692199,32.72046366,30,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
90.37112155,1.822389109,27.21118466,57,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
60.12269024,1.635761761,22.4697532,52,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
99.63590865,1.694897096,34.68400296,44,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
104.0922862,1.734164248,34.61290819,57,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
86.6817102,1.756548713,28.0935793,60,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
51.97163247,1.7510598,16.94979316,33,moderate thinness,2,Deadlifts (Light Weight); Cable Chest Flys; Seated Row Machine,Lunges; Plank to Push-up; Resistance Band Rows,1
78.39999276,1.586365197,31.15370305,20,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
50.45983322,1.516026766,21.95493081,63,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
59.14946849,1.764530319,18.9973313,30,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
87.25816282,1.735760945,28.96184599,58,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
102.8477617,1.753021174,33.467288,56,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
97.51098366,1.699483066,33.7613539,48,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
105.6249561,1.803669064,32.46779749,63,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
51.49025038,1.606137936,19.95994424,44,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
107.6201469,1.775402412,34.14286569,32,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
75.68711799,1.623595141,28.71220081,51,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
109.6776994,1.800928288,33.81625366,50,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
54.40225519,1.627404214,20.54121039,61,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
91.07634784,1.705793277,31.30061063,63,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
70.95221159,1.661132794,25.71326543,52,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
109.032357,1.766975288,34.92162538,58,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
101.1730211,1.772552495,32.20078852,30,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
87.36057455,1.665575334,31.49103395,48,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
62.4026622,1.809117452,19.06643913,23,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
102.7881023,1.802420364,31.63957761,41,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
67.86766712,1.530826101,28.96084333,60,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
70.01213157,1.766196945,22.44373032,65,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
62.29458161,1.63474811,23.31033878,19,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
101.8740947,1.737667538,33.73885866,21,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
75.99515104,1.828167994,22.73807421,28,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
63.97196499,1.472980805,29.48461872,21,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
74.73674248,1.476208796,34.29561435,27,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
50.18133085,1.701177476,17.33975381,39,mild thinness,3,Squat with Dumbbells; Leg Curl Machine; Shoulder Press Machine,Step-ups on Chair; Wall Sit Hold; Dumbbell Bent-over Rows,0
55.052744,1.432323125,26.8347135,47,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
67.59961552,1.619885815,25.76175356,34,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
56.42130835,1.537508847,23.86755356,53,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
96.92292055,1.734041161,32.23351654,48,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
109.8076725,1.826904395,32.90038991,61,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
66.80113159,1.431008441,32.62116208,52,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
89.11336975,1.647019755,32.85074701,54,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
70.85581635,1.709872681,24.23527539,53,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
97.19500869,1.745728022,31.89266395,36,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
109.7375579,1.822617542,33.03423085,58,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
82.38172288,1.600058198,32.17801958,54,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
63.06120952,1.713083198,21.4884646,61,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
61.40369799,1.671299566,21.98294767,21,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
71.93856918,1.470261165,33.27919584,20,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
